75 - Surah Qiyama'h Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/75-surah-qiyamah-tafseer-1
76 - Surah Dahar Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/76-surah-dahar-tafseer-1
77 - Surah Mursalat Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/77-surah-mursalat-tafseer-1
78 - Surah Nab'a Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/78-surah-naba-tafseer-1
79 - Surah Na'zeyat Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/79-surah-nazeyat-tafseer-1
80 - Surah Ab'as Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/80-surah-abas-tafseer-1
81 - Surah Takweer Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/81-surah-takweer-tafseer-1
82 - Surah Infetar Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/82-surah-infetar-tafseer-1
83 - Surah Mutafefeen Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/83-surah-mutafefeen-tafseer-1
84 - Surah Insheqaq Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/84-surah-insheqaq-tafseer-1
86 - Surah Tariq Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/86-surah-tariq-tafseer-1
87 - Surah Aa'la Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/87-surah-aala-tafseer-1
88 - Surah Ghashia Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/88-surah-ghashia-tafseer-1
89 - Surah Fajr Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/89-surah-fajr-tafseer-1
90 - Surah Bala'd Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/90-surah-balad-tafseer-1
91 - Surah Shams Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/91-surah-shams-tafseer-1
92 - Surah Lail Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/92-surah-lail-tafseer-1
93 - Surah Zuha Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/93-surah-zuha-tafseer-1
94 - Surah Sharah Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/94-surah-sharah-tafseer-1
95 - Atteen Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/95-atteen-tafseer-1
96 - Surah Alaq Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/96-surah-alaq-tafseer-1
97 - Surah Qadar Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/97-surah-qadar-tafseer-1
98 - Surah Bayyianah Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/98-surah-bayyianah-tafseer-1
99 - Surah Zalzalah Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/99-surah-zalzalah-tafseer-1
100 - Surah Aadiyaat Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/100-surah-aadiyaat-tafseer-1
101 - Surah Alqaria Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/101-surah-alqaria-tafseer-1
102 - Surah Takasur Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/102-surah-takasur-tafseer-1
103 - Surah Asr Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/103-surah-asr-tafseer-1
104 - Surah Hu'maz'ah Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/104-surah-humazah-tafseer-1
105 - Surah Feel Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/105-surah-feel-tafseer-1
106 - Surah Quraish Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/106-surah-quraish-tafseer-1
108 - Surah Kausar Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/108-surah-kausar-tafseer-1
109 - Surah Kafiroon Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/109-surah-kafiroon-tafseer-1
110 - Surah Nasr Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/110-surah-nasr-tafseer-1
111 - Surah Lahab Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/111-surah-lahab-tafseer-1
112 - Surah Ikhlas Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/112-surah-ikhlas-tafseer-1
113 - Surah Falak Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/113-surah-falak-tafseer-1
114 - Surah Naa's Tafseer	https://soundcloud.com/mirwais-rahimi-737968388/114-surah-naas-tafseer-1
Deebacha Tafheem Ul Quran Urdu	https://soundcloud.com/mirwais-rahimi-737968388/deebacha-tafheem-ul-quran-1
Chapter 258- Islamic Beliefs & Practices	https://soundcloud.com/mirwais-rahimi-737968388/sets/chapter-258-islamic-beliefs-practices
He Is Jealous His Friends Can Get Girls, He Can't (wishing For Haram) He Loves Her She Doesn't A	https://soundcloud.com/mirwais-rahimi-737968388/he-is-jealous-his-friends-can
How Do I Achieve Balance Between Dunya & The Hereafter- - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-do-i-achieve-balance
How I (Sheikh) Gave Dawah 2 My Non Practicing Family How 2 Give Dawah Where People Reject What V	https://soundcloud.com/mirwais-rahimi-737968388/how-i-sheikh-gave-dawah-2-my
How Is The Istisqa ( Rain ) Prayer Done, Individually & Alone- #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-is-the-istisqa-rain-prayer
How Many Days Off Can An Imam Of The Masjid Have- - #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-many-days-off-can-an-imam
How Old Will We Be In Paradise & Will We Remember Anything From The Dunya- #assim Assim Al Hakee	https://soundcloud.com/mirwais-rahimi-737968388/how-old-will-we-be-in-paradise
How Should A Muslim Make Long & Short Term Plans According To Sunnah- - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-should-a-muslim-make-long
How Should Muslims React To Burning Of The Quran- - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-should-muslims-react-to
How Should One Repent If He Did Something Or Ate & Wasn't Sure If It Was Haram- OCD Assim Al Hak	https://soundcloud.com/mirwais-rahimi-737968388/how-should-one-repent-if-he
How To Become A Sheikh, Where To Start, What Books To Read ( 12 Years Old ) - #assim Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/how-to-become-a-sheikh-where
How To Combat Islamophobia That Is Demonstrated Through Media- - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-to-combat-islamophobia
How To Deal With The Hypocrites Of Islam ( Quraniyoon.) - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-to-deal-with-the
Chapter 257- Islamic Beliefs & Practices	https://soundcloud.com/mirwais-rahimi-737968388/sets/chapter-257-islamic-beliefs-practices
He Keeps Repeating His Wudu & Wasting Water (Pleasing Satan & Angering Allah) #assim Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/he-keeps-repeating-his-wudu
He Works In Food Packaging & Sometimes Gets Pork Products, Is His Job Halal- #assim Assim Al Hak	https://soundcloud.com/mirwais-rahimi-737968388/he-works-in-food-packaging
How 2 Give Dawah To Non Muslims When We're The Minority & How To Represent Ourselves Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/how-2-give-dawah-to-non
How Can A Person Maintain High Level Of Iman Throughout His Life- - #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-can-a-person-maintain-high
How Can A Student Focus On His Studies- - #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-can-a-student-focus-on-his
How Can I Generate The Fear Of Allah When I Think Of Committing A Sin- - #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-can-i-generate-the-fear-of
How Can I Stop The Cycle Of Sinning & Repenting And Find Khushu In Prayer- Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-can-i-stop-the-cycle-of
How Can Parents Give Dawah To Their Unstable Teenage Children- - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-can-parents-give-dawah-to
How Can SPACE And TIME Be Part Of The SAME THING-	https://soundcloud.com/mirwais-rahimi-737968388/how-can-space-and-time-be-part
How Can We Become A United Ummah Once Again- - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-can-we-become-a-united
How Can We Go To Hajj Faster ( Hajj Permit ) - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-can-we-go-to-hajj-faster
How Can We Increase Our Iman In The Hereafter- - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/how-can-we-increase-our-iman
Chapter 256- Islamic Beliefs & Practices	https://soundcloud.com/mirwais-rahimi-737968388/sets/chapter-256-islamic-beliefs-practices
During Prayer Should A Woman Put Her Hands Under Her Shawl Scarf & Cover Them Or Not Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/during-prayer-should-a-woman
Eating Drinking In Bathroom Have Cold Drink While Having Bubble Bath, Read Magazine Assim Al Hak	https://soundcloud.com/mirwais-rahimi-737968388/eating-drinking-in-bathroom
Forced To Play With The Opposite Gender In PE Class, What To Do- #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/forced-to-play-with-the
Free Mixing Cousins Sleep In Same Room, Say We're Like Brothers Sisters How 2 Advise Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/free-mixing-cousins-sleep-in
Front Row Is Full Can I Pull Someone Back Or Form New Row- From Where To Start A Row Right - Lef	https://soundcloud.com/mirwais-rahimi-737968388/front-row-is-full-can-i-pull
Hadith  Best Of You Are Those Who Learn Quran & Teach It  How Can We Achieve This- Assim Al Hake	https://soundcloud.com/mirwais-rahimi-737968388/hadith-best-of-you-are-those
Hadith- Wearing Pants Below Ankles Without Pride Or Arrogance VS With Pride Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/hadith-wearing-pants-below
Have Fear & Anxiety Everytime I Pray, What To Do- - #assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/have-fear-anxiety-everytime-i
Have Frequent Sexual Thoughts During Prayer & Emit Mathi How Can I Overcome It (ocd) Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/have-frequent-sexual-thoughts
Have Yellow Discharge For 15 Days After Menses, When Should I Take Ghusl- #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/have-yellow-discharge-for-15
He Asks Fellow Muslims If They Know Istinja Ghusl To Check If They're Proper Muslims Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/he-asks-fellow-muslims-if-they
He Divorced His Wife, Must She Do Her Iddah In His House Or Can She Do It Elsewhere #assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/he-divorced-his-wife-must-she
Chapter 252- Islamic Beliefs & Practices	https://soundcloud.com/mirwais-rahimi-737968388/sets/chapter-252-islamic-beliefs-practices
Can Women Be Involved In Politics Or Giving Dawah	https://soundcloud.com/mirwais-rahimi-737968388/can-women-be-involved-in-1
Can't Hear The Far Off Adhan Properly, How To Answer It To Gain The Reward	https://soundcloud.com/mirwais-rahimi-737968388/cant-hear-the-far-off-adhan-1
Concept Of Zuhud (Detachment From Worldly Things) & How To Practice It	https://soundcloud.com/mirwais-rahimi-737968388/concept-of-zuhud-detachment-1
Couple Engaged In Oral Sex & Didn't Repent Before Marriage, Is Their Marriage Valid	https://soundcloud.com/mirwais-rahimi-737968388/couple-engaged-in-oral-sex-1
Dad Gives Travel Allowance But My Friend Drops Me From School	https://soundcloud.com/mirwais-rahimi-737968388/dad-gives-travel-allowance-1
Did Allah Say Travel The Earth, Explore, Enjoy Life- So Should She Postpone Marriage	https://soundcloud.com/mirwais-rahimi-737968388/did-allah-say-travel-the-1
Did Jews Ask Prophet To Make A Tree Come Out Of Burnt Date Seed If He Was A Prophet	https://soundcloud.com/mirwais-rahimi-737968388/did-jews-ask-prophet-to-make-1
Did Sheikh Assim Ever Promote K - Lling The Kafirs- - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/did-sheikh-assim-ever-1
Did Zina, Want To Get Married But His Mum Rejected Me, What To Do	https://soundcloud.com/mirwais-rahimi-737968388/did-zina-want-to-get-married-1
Didn't Finish Fatiha In 3rd 4th Rakah & Imam Went To Ruku, What To Do Is Rakah Valid	https://soundcloud.com/mirwais-rahimi-737968388/didnt-finish-fatiha-in-3rd-1
Didn't Know My Job Was Haram, Now I'm Leaving It, What To Do With The Haram Income	https://soundcloud.com/mirwais-rahimi-737968388/didnt-know-my-job-was-haram-1
Do Bad Deeds Erase Good Deeds	https://soundcloud.com/mirwais-rahimi-737968388/do-bad-deeds-erase-good-1
Chapter 255- Islamic Beliefs & Practices	https://soundcloud.com/mirwais-rahimi-737968388/sets/chapter-255-islamic-beliefs-practices
Eating Raw Onions & Raw Garlic - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/eating-raw-onions-raw-garlic
Emotional - Sheikh Couldn't Stop His Tears Because Of This Story Of Prophet ﷺ‎ - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/emotional-sheikh-couldnt-stop
English Books About Rights & Obligations In Marriage #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/english-books-about-rights
Etiquettes When Dealing With Social Media #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/etiquettes-when-dealing-with
Even If You Ask Twice Answer Remains Same Can We Wash Pure Clothes With Impure Ones- Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/even-if-you-ask-twice-answer
Everyday Adkhar VS Ruqya. When & How To Perform Them- - #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/everyday-adkhar-vs-ruqya-when
Father Abandoned Me When I Was Young, Must I Still Contact Him & Give Him His Rights Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/father-abandoned-me-when-i-was
Fear & Hope In Allah - How To Balance- - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/fear-hope-in-allah-how-to
Fear Of Falling Into Zina Cuz Parents Are Delaying Nikah Till He Can Afford My Mahr #assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/fear-of-falling-into-zina-cuz
Feel Remorse Over Worldly Sins But Not Islamic Sins Like Missing A Prayer What To Do Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/feel-remorse-over-worldly-sins
Feeling Lost, How Can I Fill The Emptiness In My Heart- - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/feeling-lost-how-can-i-fill
Female Asking Why She's Still Single- What's The Best Age For A Woman To Get Married Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/female-asking-why-shes-still
Chapter 254- Islamic Beliefs & Practices	https://soundcloud.com/mirwais-rahimi-737968388/sets/chapter-254-islamic-beliefs-practices
Can We Hold The Quran With Our Left Hand, Is It Apostasy Or Sinful	https://soundcloud.com/mirwais-rahimi-737968388/can-we-hold-the-quran-with-1
Can We Pray Behind An Imam Who Believes Allah Is Everywhere	https://soundcloud.com/mirwais-rahimi-737968388/can-we-pray-behind-an-imam-1
Can We Pray Nafil Prayers On Friday In The Masjid During Forbidden Times	https://soundcloud.com/mirwais-rahimi-737968388/can-we-pray-nafil-prayers-on-1
Can We Study Unbeneficial Knowledge At School.hadith Of Seeking Refuge From Unbeneficial Knowled	https://soundcloud.com/mirwais-rahimi-737968388/can-we-study-unbeneficial-1
Can We Take Our Phone To The Bathroom - Washroom If It Has Quran In It	https://soundcloud.com/mirwais-rahimi-737968388/can-we-take-our-phone-to-the-1
Can We Throw Away Papers That Have Abdullah, Adbur Rahman Or Allah's Names Written In English	https://soundcloud.com/mirwais-rahimi-737968388/can-we-throw-away-papers-2
Does The Dead Body Feel Pain Breaking Bone Of One Who's Dead Is Like Breaking It When Alive	https://soundcloud.com/mirwais-rahimi-737968388/does-the-dead-body-feel-pain-1
Don't Know If I Committed Shirk Or Not, What To Do	https://soundcloud.com/mirwais-rahimi-737968388/dont-know-if-i-committed-1
Dua For Gaza, Palestine	https://soundcloud.com/mirwais-rahimi-737968388/dua-for-gaza-palestine
Dua For Protection For Children	https://soundcloud.com/mirwais-rahimi-737968388/dua-for-protection-for-2
Dua To Say When Waking Up	https://soundcloud.com/mirwais-rahimi-737968388/dua-to-say-when-waking-up-1
Can We Hold The Quran With Our Left Hand, Is It Apostasy Or Sinful- - #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/can-we-hold-the-quran-with-our
Can We Pray Behind An Imam Who Believes Allah Is Everywhere- - #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/can-we-pray-behind-an-imam-who
Can We Pray Nafil Prayers On Friday In The Masjid During Forbidden Times- - #assim Assim Al Hake	https://soundcloud.com/mirwais-rahimi-737968388/can-we-pray-nafil-prayers-on
Can We Study Unbeneficial Knowledge At School.hadith Of Seeking Refuge From Unbeneficial Knowled	https://soundcloud.com/mirwais-rahimi-737968388/can-we-study-unbeneficial
Can We Take Our Phone To The Bathroom - Washroom If It Has Quran In It- #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/can-we-take-our-phone-to-the
Can We Throw Away Papers That Have Abdullah, Adbur Rahman Or Allah's Names Written In English #a	https://soundcloud.com/mirwais-rahimi-737968388/can-we-throw-away-papers-1
Does The Dead Body Feel Pain Breaking Bone Of One Who's Dead Is Like Breaking It When Alive #ass	https://soundcloud.com/mirwais-rahimi-737968388/does-the-dead-body-feel-pain
Don't Know If I Committed Shirk Or Not, What To Do- - #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/dont-know-if-i-committed-shirk
Dua For Protection For Children - #assim Assim Al Hakeem(1)	https://soundcloud.com/mirwais-rahimi-737968388/dua-for-protection-for-1
Dua For Protection For Children - #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/dua-for-protection-for
Dua To Say When Waking Up - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/dua-to-say-when-waking-up
Chapter 253- Islamic Beliefs & Practices	https://soundcloud.com/mirwais-rahimi-737968388/sets/chapter-253-islamic-beliefs-practices
Can We Throw Away Papers That Have Quran Ayahs Or Allah's Name, Or Put Them On Floor Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/can-we-throw-away-papers-that
Can We Use The Words Created, Creation Etc When People Create Things Or Is It Shirk- Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/can-we-use-the-words-created
Do Leaders, Known People In Community Have Higher Responsibility In Representing Islam Assimalha	https://soundcloud.com/mirwais-rahimi-737968388/do-leaders-known-people-in
Do We Need To Send Blessings On Prophet ﷺ‎ When Saying Morning Evening Adhkar & Dua #assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/do-we-need-to-send-blessings
Does A Man Need His First Wife's Permission To Take Another Wife- #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/does-a-man-need-his-first
Does Islam Encourage Poverty- - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/does-islam-encourage-poverty
Does Praying 2 Rakahs When Leaving & Returning Home Protect Us From Evil- #assim Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/does-praying-2-rakahs-when
Does Saying SubhanAllahi Wa Bihamdihi 100 Times Remove Our Sins- When To Say- #assim Assim Al Ha	https://soundcloud.com/mirwais-rahimi-737968388/does-saying-subhanallahi-wa
Does Sheikh Assim Hate Christians- - Assim Al Hakeem	https://soundcloud.com/mirwais-rahimi-737968388/does-sheikh-assim-hate
